diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
4378,py,"Refactor pspersistence to storemagic, enable lightweight persistence.",0.010362628847360611,0.9949759467563126,"Renames IPython/extensions/pspersistence.py to IPython/extensions/storemagic.py and adds a new line of code to enable the functionality of storing variables, ali",-0.014614377170801163,0.836902528477367,Rename IPython/extensions/pspersistence.py to IPython/extensions/storemagic.py,-0.06194863375276327,0.9571806434541941
4469,py,"""Refactor test_upload_titles to use realm ID instead of hardcoded 1""",-0.7194381840527058,-0.24448741599917412,"The diff changes the URLs used to access uploaded files in the Zulip chat platform. It replaces the hardcoded ""localhost"" hostname with a dynamic variable that is derived from the real",0.000251639517955482,-0.0043294671922922134,"""Fix upload and download tests for non-existing files""",-0.5315235573798418,0.5850150063633919
4605,py,Mark all messages as read and commit the transaction.,-0.0003658989444375038,0.9961368551448686,The diff changes the code to mark all messages as read in the test database.,0.02526382473297417,0.9602851519011892,Add code to mark all messages as read in populate_db.py.,0.0886235450161621,0.9885176001407672
4664,py,Update PyPI login from .pypirc file.,-0.020367752760648727,0.4640596527606249,The diff changes the print statement in the _read_pypirc function to a call to the announce method.,0.031625916133634746,0.9454752725432627,Refactor _read_pypirc to use self.announce() for logging.,0.07160554686561227,0.12009628489613533
4675,py,Update module execution to use a stubbed args and python path.,-0.13111689407378435,0.9342286991886795,"This diff changes the way the Ansible module is executed, by passing the arguments to the module via a file instead of stdin, and by setting the PYTHONPATH environment variable to",-0.008369160583242774,0.9831900791323278,Refactor debug function to use a stubbed args and python path.,-0.01840895356144756,0.742851653136313
4793,py,Update script magics default to include Julia on Windows.,0.009642622870160267,-0.005259990692138672,The diff changes the default values of the `_script_magics_default` function in the `IPython/core/magics/script.py` file.,0.03499133768491447,0.9693259403575212,Update script.py to include Julia in the list of default interpreters.,0.35502779169473797,-0.008291766047477722
4856,py,Update Tornado server startup message to include port number.,-0.014090973301790655,0.27020203322172165,Changes the output of the Tornado server to display the port number instead of the address.,0.0005858024815097451,0.7684503407217562,Update Tornado server startup message.,-0.43626783415675163,0.5523316264152527
4875,py,Add support for unsafe shell execution in run_command.,0.9746604289102834,0.8869577683508396,Changes the way the `run_command` function handles command arguments.,0.9229610920301639,0.9129176689311862,Fix unsafe shell usage in run_command() function.,0.9456963466363959,0.5566445477306843
4918,py,Add stack context to prevent request context leakage.,0.61938301846385,0.9655181022826582,"The diff changes the way the HTTP server reads and processes HTTP requests, by using a stack context to keep the request context separate from other requests.",0.01688049640506506,0.7551602046005428,Improve performance by saving stack context outside of requests.,0.2745187319815159,0.34110076834622305
4923,py,Add plot props and tools to Bokeh plot.,0.03172649582847953,0.9440802978351712,"The diff changes the code to add plot properties, tools, and a legend to a Bokeh plot.",0.0071215450880117714,0.9200165893416852,Add plot props and tools to Bokeh plot.,0.03172622947022319,0.9440802978351712
4930,py,Add support for color temperature and effect properties.,-0.582857271656394,0.9699479329865426,"The diff adds new constants for the minimum and maximum supported color temperatures, as well as new effect names and a new method to calculate the minimum and maximum supported color temperatures.",0.00622413115343079,0.5936089274473488,Add support for color temperature and effect properties.,-0.5828564688563347,0.9699479329865426
4960,py,Add Content-Type header to send_error method.,0.032461571565363556,0.9570576514815912,"Adds a ""Content-Type"" header with value ""text/html"" to the response.",0.0026362413045717403,0.9915298903069925,Add Content-Type header to send_error method in BaseHTTPServer.,0.0008545124510419555,0.9177005698438734
5068,py,Update YouTube video URL to HTTPS for age verification redirection.,0.0027730781002901495,0.07795500010251999,The diff changes the YouTube video ID from being extracted from a URL with a non-SSL scheme to being extracted from a URL with an SSL scheme.,0.013504911679774523,0.03270271420478821,Update YouTube video ID extraction regex to handle redirection.,0.0004892314318567514,0.8651621770113707
5125,py,Fix mimetypes.py read() method to accept strict parameter.,0.11092769401147962,-0.2722700387239456,The diff changes the behavior of the `read` method by adding a `strict` parameter to the `readfp` method call.,0.10376973589882255,0.8500659029232338,Fix mimetypes.py read() method to accept strict parameter.,0.11092722229659557,-0.2722700387239456
5206,py,Update HTTP Last-Modified header to use UTC timestamp.,-0.11248484253883362,-0.15000052750110626,The diff changes the way the last modified time of a file is retrieved and set in the HTTP header.,0.004127942956984043,0.7826941730454564,Refactor HTTPError handling in notebook handlers.,-0.5692720394581556,0.2729604705236852
5224,py,Fix shape mismatch error in contour plotting.,-0.6335872998461127,0.6041824910789728,The diff changes the assertion in the test_contour_shape_mismatch_4 function to use regular expressions instead of a fixed string.,0.015348752727732062,0.07049182616174221,Fix shape mismatch in contour plots.,-0.9100730670616031,0.5878539085388184
5336,py,Add cross-platform function to determine number of CPUs in the system.,0.010930564865702763,0.8492379188537598,"The diff changes the function `num_cpus()` to use a different method for determining the number of active CPUs on different platforms, including Windows and Darwin.",-0.18633408704772592,0.700543399900198,Add cross-platform support for finding the number of CPUs in the system.,0.008827604127873201,0.629824947565794
5338,py,"""Update terminology for scriptable application""",0.7801406164653599,-0.8481258004903793,"The diff changes the way the script processes the terminology of an application. It adds a new function called `processfile_fromresource` that processes all resources in a single file, and it",-0.09534841775894165,0.3665928803384304,"""Update terminology import and add Carbon.Folder for MacOS compatibility""",-0.5512524247169495,-0.11049291491508484
5509,py,Update thumbnail generation logic to use Thumbor for generating thumbnails.,-0.17780383164063096,0.2768242806196213,"The diff changes the import statements and adds a new function named ""get_source_type"" that is used to determine the source type of a URL.",-0.00020339793991297483,0.04604203999042511,Refactor: Simplify URL parsing and handling in lib/thumbnail.py.,-0.6006184853613377,0.3378462651744485
5510,py,Update backend_wx.py to show all figures and enter the wx main loop.,-0.0008847970748320222,0.7970430798595771,The diff changes the implementation of the `show` function in the `backend_wx` module of the `matplotlib` library.,0.006930251183803193,0.8363674925640225,Fix issue with wxPython backend in matplotlib.,-0.132229239679873,0.351261205971241
5538,py,Rename bin_to_octal.py to binary_to_octal.py and add padding to binary strings.,-0.0003699188819155097,-0.002298697829246521,"Renames a function from ""bin_to_octal"" to ""binary_to_octal"" and changes the function's implementation.",0.044040184628102,0.8134018351556733,Rename bin_to_octal.py to binary_to_octal.py,0.990086086676456,0.9780234377831221
5668,py,Update stream notification settings to support compatibility with old mobile apps.,-0.37547075375914574,0.9119537943042815,The diff changes the type of the `user_profile` parameter in the `handle_stream_notifications_compatibility` function from `UserProfile` to `Optional[UserProfile]`.,-0.07382622361183167,0.8569591783452779,Update stream_subscription.py to support optional user_profile.,0.012254380621016026,0.40846318332478404
5762,py,Update object names in loader.py.,0.0010066255927085876,0.9274246459826827,The diff changes the name of the object being loaded in the Ansible plugin loader.,0.012172877788543701,0.8211141414940357,Refactor loader.py to use basename instead of name.,0.0023487046419177204,-0.10142435505986214
5795,py,Refactor import_module to use _save_and_remove_module helper function.,0.005631744861602783,0.7717453464865685,"The diff changes the return value of the `import_module` function, adding a new return value and changing the existing one.",0.7701519703259692,0.6322634890675545,Refactor import_module and import_fresh_module functions.,0.8460293468669988,0.5952277034521103
